Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,CPUE_number_per_hour
BITS,2000,1,21,126436,Gadus morhua,320,0.56735
BITS,2000,1,21,126436,Gadus morhua,330,1.769425
BITS,2000,1,21,126436,Gadus morhua,340,0.807486
BITS,2000,1,21,126436,Gadus morhua,350,0.240135
BITS,2000,1,21,126436,Gadus morhua,360,0.653508
BITS,2000,1,21,126436,Gadus morhua,370,0.240135
BITS,2000,1,21,126436,Gadus morhua,380,0.480969
BITS,2000,1,21,126436,Gadus morhua,390,0.240135
BITS,2000,1,21,126436,Gadus morhua,400,0.240135
BITS,2000,1,21,126436,Gadus morhua,410,0.56735
BITS,2000,1,21,126436,Gadus morhua,420,0.480969
BITS,2000,1,21,126436,Gadus morhua,430,0.240135
BITS,2000,1,21,126436,Gadus morhua,450,0.721105
BITS,2000,1,21,126436,Gadus morhua,460,0.412675
BITS,2000,1,21,126436,Gadus morhua,470,0.08638
BITS,2000,1,21,126436,Gadus morhua,480,0.326516
BITS,2000,1,21,126436,Gadus morhua,510,0.240135
BITS,2000,1,21,126436,Gadus morhua,520,0.480969
BITS,2000,1,21,126436,Gadus morhua,540,0.240135
BITS,2000,1,21,126436,Gadus morhua,550,0.56735
BITS,2000,1,21,126436,Gadus morhua,560,0.240135
BITS,2000,1,21,126436,Gadus morhua,570,0.480969
BITS,2000,1,21,126436,Gadus morhua,580,0.240135
BITS,2000,1,21,126436,Gadus morhua,600,0.08638
BITS,2000,1,21,126436,Gadus morhua,610,0.240135
BITS,2000,1,21,126436,Gadus morhua,620,0.172539
BITS,2000,1,21,126436,Gadus morhua,650,0.240135
BITS,2000,1,21,126436,Gadus morhua,660,0.240135
BITS,2000,1,21,126436,Gadus morhua,720,0.240135
BITS,2000,1,22,126436,Gadus morhua,0,0
BITS,2000,1,22,126436,Gadus morhua,60,0.213093
BITS,2000,1,22,126436,Gadus morhua,80,0.422513
BITS,2000,1,22,126436,Gadus morhua,90,1.267957
BITS,2000,1,22,126436,Gadus morhua,100,5.56983
BITS,2000,1,22,126436,Gadus morhua,110,7.608163
BITS,2000,1,22,126436,Gadus morhua,120,8.385933
BITS,2000,1,22,126436,Gadus morhua,130,8.183907
BITS,2000,1,22,126436,Gadus morhua,140,10.292589
BITS,2000,1,22,126436,Gadus morhua,150,9.231377
BITS,2000,1,22,126436,Gadus morhua,160,8.95591
BITS,2000,1,22,126436,Gadus morhua,170,8.74177
BITS,2000,1,22,126436,Gadus morhua,180,8.676139
BITS,2000,1,22,126436,Gadus morhua,190,8.816839
BITS,2000,1,22,126436,Gadus morhua,200,6.139807
BITS,2000,1,22,126436,Gadus morhua,210,3.387707
BITS,2000,1,22,126436,Gadus morhua,220,3.104264
BITS,2000,1,22,126436,Gadus morhua,230,2.185795
BITS,2000,1,22,126436,Gadus morhua,240,2.820822
BITS,2000,1,22,126436,Gadus morhua,250,1.463555
BITS,2000,1,22,126436,Gadus morhua,260,1.154291
BITS,2000,1,22,126436,Gadus morhua,270,1.618799
BITS,2000,1,22,126436,Gadus morhua,280,2.006713
BITS,2000,1,22,126436,Gadus morhua,290,3.393259
BITS,2000,1,22,126436,Gadus morhua,300,3.280157
BITS,2000,1,22,126436,Gadus morhua,310,2.584986
BITS,2000,1,22,126436,Gadus morhua,320,2.485914
BITS,2000,1,22,126436,Gadus morhua,330,3.087849
BITS,2000,1,22,126436,Gadus morhua,340,3.98158
BITS,2000,1,22,126436,Gadus morhua,350,3.48497
BITS,2000,1,22,126436,Gadus morhua,360,5.777019
BITS,2000,1,22,126436,Gadus morhua,370,5.677946
BITS,2000,1,22,126436,Gadus morhua,380,6.968383
BITS,2000,1,22,126436,Gadus morhua,390,8.468163
BITS,2000,1,22,126436,Gadus morhua,400,10.268131
BITS,2000,1,22,126436,Gadus morhua,410,7.570734
BITS,2000,1,22,126436,Gadus morhua,420,9.059315
BITS,2000,1,22,126436,Gadus morhua,430,8.962798
BITS,2000,1,22,126436,Gadus morhua,440,7.566204
BITS,2000,1,22,126436,Gadus morhua,450,7.574848
BITS,2000,1,22,126436,Gadus morhua,460,6.482972
BITS,2000,1,22,126436,Gadus morhua,470,2.686614
BITS,2000,1,22,126436,Gadus morhua,480,5.779574
BITS,2000,1,22,126436,Gadus morhua,490,2.391536
BITS,2000,1,22,126436,Gadus morhua,500,2.289909
BITS,2000,1,22,126436,Gadus morhua,510,2.289909
BITS,2000,1,22,126436,Gadus morhua,520,1.392064
BITS,2000,1,22,126436,Gadus morhua,530,2.388981
BITS,2000,1,22,126436,Gadus morhua,540,2.492583
BITS,2000,1,22,126436,Gadus morhua,550,2.091348
BITS,2000,1,22,126436,Gadus morhua,560,1.193503
BITS,2000,1,22,126436,Gadus morhua,570,0.697309
BITS,2000,1,22,126436,Gadus morhua,580,0.694754
BITS,2000,1,22,126436,Gadus morhua,590,0.897428
BITS,2000,1,22,126436,Gadus morhua,600,1.095989
BITS,2000,1,22,126436,Gadus morhua,610,0.597821
BITS,2000,1,22,126436,Gadus morhua,620,0.19856
BITS,2000,1,22,126436,Gadus morhua,630,0.897428
BITS,2000,1,22,126436,Gadus morhua,640,0.399676
BITS,2000,1,22,126436,Gadus morhua,650,1.49978
BITS,2000,1,22,126436,Gadus morhua,660,0.099488
BITS,2000,1,22,126436,Gadus morhua,670,0.099488
BITS,2000,1,22,126436,Gadus morhua,680,0.297632
BITS,2000,1,22,126436,Gadus morhua,690,0.099488
BITS,2000,1,22,126436,Gadus morhua,720,0.099488
BITS,2000,1,22,126436,Gadus morhua,730,0.099488
BITS,2000,1,22,126436,Gadus morhua,760,0.099488
BITS,2000,1,22,126436,Gadus morhua,780,0.19856
BITS,2000,1,22,126436,Gadus morhua,790,0.19856
BITS,2000,1,22,126436,Gadus morhua,810,0.099488
BITS,2000,1,22,126436,Gadus morhua,840,0.099488
BITS,2000,1,22,126436,Gadus morhua,890,0.099488
BITS,2000,1,22,126436,Gadus morhua,900,0.19856
BITS,2000,1,22,126436,Gadus morhua,910,0.099488
BITS,2000,1,23,126436,Gadus morhua,140,2.2
BITS,2000,1,23,126436,Gadus morhua,150,0.659888
BITS,2000,1,23,126436,Gadus morhua,160,0.659888
BITS,2000,1,23,126436,Gadus morhua,170,0.659888
BITS,2000,1,23,126436,Gadus morhua,180,4.4
BITS,2000,1,23,126436,Gadus morhua,190,4.4
BITS,2000,1,23,126436,Gadus morhua,200,6.6
BITS,2000,1,23,126436,Gadus morhua,210,5.719777
BITS,2000,1,23,126436,Gadus morhua,220,7.919777
BITS,2000,1,23,126436,Gadus morhua,230,7.259888
BITS,2000,1,23,126436,Gadus morhua,240,16.719777
BITS,2000,1,23,126436,Gadus morhua,250,19.440364
BITS,2000,1,23,126436,Gadus morhua,260,28.560849
BITS,2000,1,23,126436,Gadus morhua,270,28.560849
BITS,2000,1,23,126436,Gadus morhua,280,21.601213
BITS,2000,1,23,126436,Gadus morhua,290,16.801213
BITS,2000,1,23,126436,Gadus morhua,300,24.491097
BITS,2000,1,23,126436,Gadus morhua,310,22.32094
BITS,2000,1,23,126436,Gadus morhua,320,34.722508
BITS,2000,1,23,126436,Gadus morhua,330,18.291097
BITS,2000,1,23,126436,Gadus morhua,340,46.503136
BITS,2000,1,23,126436,Gadus morhua,350,61.694233
BITS,2000,1,23,126436,Gadus morhua,360,36.892665
BITS,2000,1,23,126436,Gadus morhua,370,34.412038
BITS,2000,1,23,126436,Gadus morhua,380,35.652352
BITS,2000,1,23,126436,Gadus morhua,390,39.062822
BITS,2000,1,23,126436,Gadus morhua,400,39.992665
BITS,2000,1,23,126436,Gadus morhua,410,25.731411
BITS,2000,1,23,126436,Gadus morhua,420,27.901568
BITS,2000,1,23,126436,Gadus morhua,430,25.731411
BITS,2000,1,23,126436,Gadus morhua,440,29.141881
BITS,2000,1,23,126436,Gadus morhua,450,29.141881
BITS,2000,1,23,126436,Gadus morhua,460,19.531411
BITS,2000,1,23,126436,Gadus morhua,470,14.880627
BITS,2000,1,23,126436,Gadus morhua,480,4.340313
BITS,2000,1,23,126436,Gadus morhua,490,13.950784
BITS,2000,1,23,126436,Gadus morhua,500,4.340313
BITS,2000,1,23,126436,Gadus morhua,510,10.850784
BITS,2000,1,23,126436,Gadus morhua,520,6.51047
BITS,2000,1,23,126436,Gadus morhua,530,8.680627
BITS,2000,1,23,126436,Gadus morhua,540,6.51047
BITS,2000,1,23,126436,Gadus morhua,550,6.51047
BITS,2000,1,23,126436,Gadus morhua,560,17.361254
BITS,2000,1,23,126436,Gadus morhua,570,4.340313
BITS,2000,1,23,126436,Gadus morhua,580,2.170156
BITS,2000,1,23,126436,Gadus morhua,590,2.170156
BITS,2000,1,23,126436,Gadus morhua,600,4.029843
BITS,2000,1,23,126436,Gadus morhua,610,0.929843
BITS,2000,1,23,126436,Gadus morhua,620,2.170156
BITS,2000,1,23,126436,Gadus morhua,630,4.340313
BITS,2000,1,23,126436,Gadus morhua,640,0.929843
BITS,2000,1,23,126436,Gadus morhua,670,2.170156
BITS,2000,1,23,126436,Gadus morhua,680,2.170156
BITS,2000,1,23,126436,Gadus morhua,690,0.929843
BITS,2000,1,23,126436,Gadus morhua,760,2.170156
BITS,2000,1,23,126436,Gadus morhua,770,2.170156
BITS,2000,1,24,126436,Gadus morhua,0,0
BITS,2000,1,24,126436,Gadus morhua,50,0.031621
BITS,2000,1,24,126436,Gadus morhua,60,0.18938
BITS,2000,1,24,126436,Gadus morhua,70,0.157841
BITS,2000,1,24,126436,Gadus morhua,80,0.513618
BITS,2000,1,24,126436,Gadus morhua,90,1.267671
BITS,2000,1,24,126436,Gadus morhua,100,2.855783
BITS,2000,1,24,126436,Gadus morhua,110,5.484452
BITS,2000,1,24,126436,Gadus morhua,120,7.41423
BITS,2000,1,24,126436,Gadus morhua,130,10.358874
BITS,2000,1,24,126436,Gadus morhua,140,18.328833
BITS,2000,1,24,126436,Gadus morhua,150,20.810303
BITS,2000,1,24,126436,Gadus morhua,160,24.230559
BITS,2000,1,24,126436,Gadus morhua,170,22.235503
BITS,2000,1,24,126436,Gadus morhua,180,25.136322
BITS,2000,1,24,126436,Gadus morhua,190,22.203153
BITS,2000,1,24,126436,Gadus morhua,200,22.167902
BITS,2000,1,24,126436,Gadus morhua,210,20.653545
BITS,2000,1,24,126436,Gadus morhua,220,19.166314
BITS,2000,1,24,126436,Gadus morhua,230,17.836626
BITS,2000,1,24,126436,Gadus morhua,240,14.416291
BITS,2000,1,24,126436,Gadus morhua,250,15.366053
BITS,2000,1,24,126436,Gadus morhua,260,13.918021
BITS,2000,1,24,126436,Gadus morhua,270,15.689061
BITS,2000,1,24,126436,Gadus morhua,280,14.372642
BITS,2000,1,24,126436,Gadus morhua,290,16.092475
BITS,2000,1,24,126436,Gadus morhua,300,20.47101
BITS,2000,1,24,126436,Gadus morhua,310,15.21945
BITS,2000,1,24,126436,Gadus morhua,320,14.187894
BITS,2000,1,24,126436,Gadus morhua,330,10.84538
BITS,2000,1,24,126436,Gadus morhua,340,9.077624
BITS,2000,1,24,126436,Gadus morhua,350,7.3782
BITS,2000,1,24,126436,Gadus morhua,360,5.110213
BITS,2000,1,24,126436,Gadus morhua,370,4.33897
BITS,2000,1,24,126436,Gadus morhua,380,4.315619
BITS,2000,1,24,126436,Gadus morhua,390,3.014054
BITS,2000,1,24,126436,Gadus morhua,400,2.581172
BITS,2000,1,24,126436,Gadus morhua,410,3.106189
BITS,2000,1,24,126436,Gadus morhua,420,2.27188
BITS,2000,1,24,126436,Gadus morhua,430,1.973295
BITS,2000,1,24,126436,Gadus morhua,440,1.576551
BITS,2000,1,24,126436,Gadus morhua,450,1.823232
BITS,2000,1,24,126436,Gadus morhua,460,1.06221
BITS,2000,1,24,126436,Gadus morhua,470,0.814714
BITS,2000,1,24,126436,Gadus morhua,480,0.81126
BITS,2000,1,24,126436,Gadus morhua,490,0.938808
BITS,2000,1,24,126436,Gadus morhua,500,0.646438
BITS,2000,1,24,126436,Gadus morhua,510,0.755917
BITS,2000,1,24,126436,Gadus morhua,520,0.399562
BITS,2000,1,24,126436,Gadus morhua,530,0.610725
BITS,2000,1,24,126436,Gadus morhua,540,0.259187
BITS,2000,1,24,126436,Gadus morhua,550,0.255733
BITS,2000,1,24,126436,Gadus morhua,560,0.149708
BITS,2000,1,24,126436,Gadus morhua,570,0.390793
BITS,2000,1,24,126436,Gadus morhua,580,0.222783
BITS,2000,1,24,126436,Gadus morhua,590,0.061914
BITS,2000,1,24,126436,Gadus morhua,600,0.30941
BITS,2000,1,24,126436,Gadus morhua,610,0.106483
BITS,2000,1,24,126436,Gadus morhua,620,0.056599
BITS,2000,1,24,126436,Gadus morhua,640,0.018335
BITS,2000,1,24,126436,Gadus morhua,650,0.250506
BITS,2000,1,24,126436,Gadus morhua,670,0.074934
BITS,2000,1,24,126436,Gadus morhua,680,0.028432
BITS,2000,1,24,126436,Gadus morhua,690,0.051816
BITS,2000,1,24,126436,Gadus morhua,700,0.073002
BITS,2000,1,24,126436,Gadus morhua,720,0.03295
BITS,2000,1,24,126436,Gadus morhua,730,0.114898
BITS,2000,1,24,126436,Gadus morhua,750,0.033481
BITS,2000,1,24,126436,Gadus morhua,770,0.073002
BITS,2000,1,24,126436,Gadus morhua,790,0.028432
BITS,2000,1,24,126436,Gadus morhua,800,0.056599
BITS,2000,1,24,126436,Gadus morhua,910,0.028432
BITS,2000,1,24,126436,Gadus morhua,990,0.018335
BITS,2000,1,24,126436,Gadus morhua,1160,0.018335
BITS,2000,1,25,126436,Gadus morhua,0,0
BITS,2000,1,25,126436,Gadus morhua,40,0.06204
BITS,2000,1,25,126436,Gadus morhua,50,0.760052
BITS,2000,1,25,126436,Gadus morhua,60,1.157496
BITS,2000,1,25,126436,Gadus morhua,70,2.428557
BITS,2000,1,25,126436,Gadus morhua,80,4.339299
BITS,2000,1,25,126436,Gadus morhua,90,5.382286
BITS,2000,1,25,126436,Gadus morhua,100,4.217724
BITS,2000,1,25,126436,Gadus morhua,110,3.679323
BITS,2000,1,25,126436,Gadus morhua,120,2.41128
BITS,2000,1,25,126436,Gadus morhua,130,1.615944
BITS,2000,1,25,126436,Gadus morhua,140,1.515696
BITS,2000,1,25,126436,Gadus morhua,150,1.376583
BITS,2000,1,25,126436,Gadus morhua,160,2.199104
BITS,2000,1,25,126436,Gadus morhua,170,3.549349
BITS,2000,1,25,126436,Gadus morhua,180,4.826064
BITS,2000,1,25,126436,Gadus morhua,190,7.72642
BITS,2000,1,25,126436,Gadus morhua,200,12.647755
BITS,2000,1,25,126436,Gadus morhua,210,17.315804
BITS,2000,1,25,126436,Gadus morhua,220,26.972045
BITS,2000,1,25,126436,Gadus morhua,230,31.417945
BITS,2000,1,25,126436,Gadus morhua,240,42.018883
BITS,2000,1,25,126436,Gadus morhua,250,46.844537
BITS,2000,1,25,126436,Gadus morhua,260,47.343795
BITS,2000,1,25,126436,Gadus morhua,270,46.530855
BITS,2000,1,25,126436,Gadus morhua,280,41.99349
BITS,2000,1,25,126436,Gadus morhua,290,37.818991
BITS,2000,1,25,126436,Gadus morhua,300,31.265145
BITS,2000,1,25,126436,Gadus morhua,310,22.148249
BITS,2000,1,25,126436,Gadus morhua,320,20.571845
BITS,2000,1,25,126436,Gadus morhua,330,15.263931
BITS,2000,1,25,126436,Gadus morhua,340,11.642241
BITS,2000,1,25,126436,Gadus morhua,350,11.968939
BITS,2000,1,25,126436,Gadus morhua,360,10.233062
BITS,2000,1,25,126436,Gadus morhua,370,9.219264
BITS,2000,1,25,126436,Gadus morhua,380,9.596648
BITS,2000,1,25,126436,Gadus morhua,390,8.533828
BITS,2000,1,25,126436,Gadus morhua,400,9.153949
BITS,2000,1,25,126436,Gadus morhua,410,7.112269
BITS,2000,1,25,126436,Gadus morhua,420,7.268601
BITS,2000,1,25,126436,Gadus morhua,430,7.146625
BITS,2000,1,25,126436,Gadus morhua,440,6.688312
BITS,2000,1,25,126436,Gadus morhua,450,5.208434
BITS,2000,1,25,126436,Gadus morhua,460,4.236398
BITS,2000,1,25,126436,Gadus morhua,470,3.621648
BITS,2000,1,25,126436,Gadus morhua,480,2.499063
BITS,2000,1,25,126436,Gadus morhua,490,2.514918
BITS,2000,1,25,126436,Gadus morhua,500,1.423664
BITS,2000,1,25,126436,Gadus morhua,510,1.269487
BITS,2000,1,25,126436,Gadus morhua,520,0.993113
BITS,2000,1,25,126436,Gadus morhua,530,0.673961
BITS,2000,1,25,126436,Gadus morhua,540,0.79157
BITS,2000,1,25,126436,Gadus morhua,550,0.382117
BITS,2000,1,25,126436,Gadus morhua,560,0.408096
BITS,2000,1,25,126436,Gadus morhua,570,0.301263
BITS,2000,1,25,126436,Gadus morhua,580,0.155975
BITS,2000,1,25,126436,Gadus morhua,590,0.231369
BITS,2000,1,25,126436,Gadus morhua,600,0.107517
BITS,2000,1,25,126436,Gadus morhua,610,0.232966
BITS,2000,1,25,126436,Gadus morhua,620,0.189225
BITS,2000,1,25,126436,Gadus morhua,630,0.330086
BITS,2000,1,25,126436,Gadus morhua,640,0.02068
BITS,2000,1,25,126436,Gadus morhua,650,0.048411
BITS,2000,1,25,126436,Gadus morhua,660,0.036497
BITS,2000,1,25,126436,Gadus morhua,670,0.101349
BITS,2000,1,25,126436,Gadus morhua,680,0.02068
BITS,2000,1,25,126436,Gadus morhua,690,0.010875
BITS,2000,1,25,126436,Gadus morhua,710,0.154462
BITS,2000,1,25,126436,Gadus morhua,720,0.010875
BITS,2000,1,25,126436,Gadus morhua,730,0.054512
BITS,2000,1,25,126436,Gadus morhua,740,0.039966
BITS,2000,1,25,126436,Gadus morhua,750,0.037536
BITS,2000,1,25,126436,Gadus morhua,760,0.062975
BITS,2000,1,25,126436,Gadus morhua,770,0.111556
BITS,2000,1,25,126436,Gadus morhua,790,0.010875
BITS,2000,1,25,126436,Gadus morhua,800,0.098761
BITS,2000,1,25,126436,Gadus morhua,820,0.02068
BITS,2000,1,25,126436,Gadus morhua,830,0.047575
BITS,2000,1,25,126436,Gadus morhua,840,0.060646
BITS,2000,1,25,126436,Gadus morhua,860,0.112394
BITS,2000,1,25,126436,Gadus morhua,870,0.047372
BITS,2000,1,25,126436,Gadus morhua,880,0.137188
BITS,2000,1,25,126436,Gadus morhua,890,0.02068
BITS,2000,1,25,126436,Gadus morhua,900,0.032039
BITS,2000,1,25,126436,Gadus morhua,910,0.04136
BITS,2000,1,25,126436,Gadus morhua,930,0.039051
BITS,2000,1,25,126436,Gadus morhua,940,0.02068
BITS,2000,1,25,126436,Gadus morhua,950,0.057655
BITS,2000,1,25,126436,Gadus morhua,970,0.056616
BITS,2000,1,25,126436,Gadus morhua,990,0.037865
BITS,2000,1,25,126436,Gadus morhua,1080,0.037865
BITS,2000,1,25,126436,Gadus morhua,1150,0.02068
BITS,2000,1,26,126436,Gadus morhua,0,0
BITS,2000,1,26,126436,Gadus morhua,50,0.022376
BITS,2000,1,26,126436,Gadus morhua,60,0.024981
BITS,2000,1,26,126436,Gadus morhua,70,0.072338
BITS,2000,1,26,126436,Gadus morhua,80,0.069918
BITS,2000,1,26,126436,Gadus morhua,90,0.327149
BITS,2000,1,26,126436,Gadus morhua,100,0.446912
BITS,2000,1,26,126436,Gadus morhua,110,0.375524
BITS,2000,1,26,126436,Gadus morhua,120,0.713746
BITS,2000,1,26,126436,Gadus morhua,130,1.028964
BITS,2000,1,26,126436,Gadus morhua,140,1.413871
BITS,2000,1,26,126436,Gadus morhua,150,1.696306
BITS,2000,1,26,126436,Gadus morhua,160,1.697437
BITS,2000,1,26,126436,Gadus morhua,170,2.010815
BITS,2000,1,26,126436,Gadus morhua,180,2.908167
BITS,2000,1,26,126436,Gadus morhua,190,3.516945
BITS,2000,1,26,126436,Gadus morhua,200,4.189717
BITS,2000,1,26,126436,Gadus morhua,210,5.223398
BITS,2000,1,26,126436,Gadus morhua,220,7.333446
BITS,2000,1,26,126436,Gadus morhua,230,9.549928
BITS,2000,1,26,126436,Gadus morhua,240,11.197537
BITS,2000,1,26,126436,Gadus morhua,250,15.091195
BITS,2000,1,26,126436,Gadus morhua,260,13.865982
BITS,2000,1,26,126436,Gadus morhua,270,18.394093
BITS,2000,1,26,126436,Gadus morhua,280,17.567175
BITS,2000,1,26,126436,Gadus morhua,290,16.250316
BITS,2000,1,26,126436,Gadus morhua,300,18.847051
BITS,2000,1,26,126436,Gadus morhua,310,12.488026
BITS,2000,1,26,126436,Gadus morhua,320,13.04378
BITS,2000,1,26,126436,Gadus morhua,330,9.033252
BITS,2000,1,26,126436,Gadus morhua,340,8.77515
BITS,2000,1,26,126436,Gadus morhua,350,7.392976
BITS,2000,1,26,126436,Gadus morhua,360,4.667071
BITS,2000,1,26,126436,Gadus morhua,370,5.458219
BITS,2000,1,26,126436,Gadus morhua,380,5.931253
BITS,2000,1,26,126436,Gadus morhua,390,5.374976
BITS,2000,1,26,126436,Gadus morhua,400,6.359298
BITS,2000,1,26,126436,Gadus morhua,410,5.760124
BITS,2000,1,26,126436,Gadus morhua,420,6.431629
BITS,2000,1,26,126436,Gadus morhua,430,5.702812
BITS,2000,1,26,126436,Gadus morhua,440,5.833392
BITS,2000,1,26,126436,Gadus morhua,450,5.664344
BITS,2000,1,26,126436,Gadus morhua,460,3.20342
BITS,2000,1,26,126436,Gadus morhua,470,2.830229
BITS,2000,1,26,126436,Gadus morhua,480,3.033775
BITS,2000,1,26,126436,Gadus morhua,490,1.53582
BITS,2000,1,26,126436,Gadus morhua,500,1.41506
BITS,2000,1,26,126436,Gadus morhua,510,1.011851
BITS,2000,1,26,126436,Gadus morhua,520,0.494898
BITS,2000,1,26,126436,Gadus morhua,530,0.772062
BITS,2000,1,26,126436,Gadus morhua,540,0.421158
BITS,2000,1,26,126436,Gadus morhua,550,0.481627
BITS,2000,1,26,126436,Gadus morhua,560,0.128677
BITS,2000,1,26,126436,Gadus morhua,570,0.431456
BITS,2000,1,26,126436,Gadus morhua,580,0.059699
BITS,2000,1,26,126436,Gadus morhua,590,0.30897
BITS,2000,1,26,126436,Gadus morhua,600,0.021081
BITS,2000,1,26,126436,Gadus morhua,620,0.047896
BITS,2000,1,26,126436,Gadus morhua,630,0.053443
BITS,2000,1,26,126436,Gadus morhua,640,0.141706
BITS,2000,1,26,126436,Gadus morhua,660,0.058587
BITS,2000,1,26,126436,Gadus morhua,670,0.058587
BITS,2000,1,26,126436,Gadus morhua,680,0.05547
BITS,2000,1,26,126436,Gadus morhua,690,0.105611
BITS,2000,1,26,126436,Gadus morhua,700,0.041684
BITS,2000,1,26,126436,Gadus morhua,710,0.155483
BITS,2000,1,26,126436,Gadus morhua,720,0.022376
BITS,2000,1,26,126436,Gadus morhua,740,0.154169
BITS,2000,1,26,126436,Gadus morhua,750,0.083091
BITS,2000,1,26,126436,Gadus morhua,800,0.058051
BITS,2000,1,26,126436,Gadus morhua,840,0.022376
BITS,2000,1,26,126436,Gadus morhua,860,0.022376
BITS,2000,1,26,126436,Gadus morhua,900,0.042348
BITS,2000,1,26,126436,Gadus morhua,910,0.031622
BITS,2000,1,26,126436,Gadus morhua,930,0.058959
BITS,2000,1,26,126436,Gadus morhua,940,0.04224
BITS,2000,1,26,126436,Gadus morhua,980,0.031958
BITS,2000,1,26,126436,Gadus morhua,1000,0.026629
BITS,2000,1,26,126436,Gadus morhua,1010,0.031622
BITS,2000,1,26,126436,Gadus morhua,1020,0.042348
BITS,2000,1,27,126436,Gadus morhua,70,0.12982
BITS,2000,1,27,126436,Gadus morhua,80,0.51928
BITS,2000,1,27,126436,Gadus morhua,90,0.38946
BITS,2000,1,27,126436,Gadus morhua,100,0.266472
BITS,2000,1,27,126436,Gadus morhua,110,0.177648
BITS,2000,1,27,126436,Gadus morhua,120,0.088824
BITS,2000,1,27,126436,Gadus morhua,130,0.088824
BITS,2000,1,27,126436,Gadus morhua,200,0.075158
BITS,2000,1,27,126436,Gadus morhua,210,0.135286
BITS,2000,1,27,126436,Gadus morhua,220,0.120254
BITS,2000,1,27,126436,Gadus morhua,230,0.195413
BITS,2000,1,27,126436,Gadus morhua,240,0.330699
BITS,2000,1,27,126436,Gadus morhua,250,0.481017
BITS,2000,1,27,126436,Gadus morhua,260,0.375794
BITS,2000,1,27,126436,Gadus morhua,270,0.947002
BITS,2000,1,27,126436,Gadus morhua,280,1.142416
BITS,2000,1,27,126436,Gadus morhua,290,1.337829
BITS,2000,1,27,126436,Gadus morhua,300,1.635603
BITS,2000,1,27,126436,Gadus morhua,310,0.811716
BITS,2000,1,27,126436,Gadus morhua,320,0.766621
BITS,2000,1,27,126436,Gadus morhua,330,0.556176
BITS,2000,1,27,126436,Gadus morhua,340,0.315667
BITS,2000,1,27,126436,Gadus morhua,350,0.315667
BITS,2000,1,27,126436,Gadus morhua,360,0.135286
BITS,2000,1,27,126436,Gadus morhua,370,0.060127
BITS,2000,1,27,126436,Gadus morhua,380,0.180381
BITS,2000,1,27,126436,Gadus morhua,390,0.060127
BITS,2000,1,27,126436,Gadus morhua,400,0.195413
BITS,2000,1,27,126436,Gadus morhua,410,0.25554
BITS,2000,1,27,126436,Gadus morhua,420,0.463123
BITS,2000,1,27,126436,Gadus morhua,430,0.345731
BITS,2000,1,27,126436,Gadus morhua,440,0.301352
BITS,2000,1,27,126436,Gadus morhua,450,0.195413
BITS,2000,1,27,126436,Gadus morhua,460,0.345731
BITS,2000,1,27,126436,Gadus morhua,470,0.628473
BITS,2000,1,27,126436,Gadus morhua,480,0.195413
BITS,2000,1,27,126436,Gadus morhua,490,0.25554
BITS,2000,1,27,126436,Gadus morhua,500,0.120254
BITS,2000,1,27,126436,Gadus morhua,510,0.402996
BITS,2000,1,27,126436,Gadus morhua,520,0.060127
BITS,2000,1,27,126436,Gadus morhua,530,0.345731
BITS,2000,1,27,126436,Gadus morhua,550,0.135286
BITS,2000,1,27,126436,Gadus morhua,560,0.357901
BITS,2000,1,27,126436,Gadus morhua,570,0.120254
BITS,2000,1,27,126436,Gadus morhua,600,0.060127
BITS,2000,1,27,126436,Gadus morhua,610,0.060127
BITS,2000,1,27,126436,Gadus morhua,620,0.060127
BITS,2000,1,27,126436,Gadus morhua,630,0.060127
BITS,2000,1,27,126436,Gadus morhua,640,0.490325
BITS,2000,1,27,126436,Gadus morhua,730,0.060127
BITS,2000,1,27,126436,Gadus morhua,740,0.060127
BITS,2000,1,27,126436,Gadus morhua,770,0.060127
BITS,2000,1,27,126436,Gadus morhua,820,0.075158
BITS,2000,1,27,126436,Gadus morhua,880,0.060127
BITS,2000,1,27,126436,Gadus morhua,980,0.075158
BITS,2000,1,27,126436,Gadus morhua,1010,0.060127
BITS,2000,1,28,126436,Gadus morhua,0,0
BITS,2000,1,28,126436,Gadus morhua,80,0.185434
BITS,2000,1,28,126436,Gadus morhua,90,0.237942
BITS,2000,1,28,126436,Gadus morhua,110,0.26734
BITS,2000,1,28,126436,Gadus morhua,140,0.195481
BITS,2000,1,28,126436,Gadus morhua,170,0.069147
BITS,2000,1,28,126436,Gadus morhua,180,0.085942
BITS,2000,1,28,126436,Gadus morhua,190,0.323885
BITS,2000,1,28,126436,Gadus morhua,200,0.883483
BITS,2000,1,28,126436,Gadus morhua,210,1.148677
BITS,2000,1,28,126436,Gadus morhua,220,2.23519
BITS,2000,1,28,126436,Gadus morhua,230,4.042805
BITS,2000,1,28,126436,Gadus morhua,240,7.037137
BITS,2000,1,28,126436,Gadus morhua,250,8.918823
BITS,2000,1,28,126436,Gadus morhua,260,10.978192
BITS,2000,1,28,126436,Gadus morhua,270,14.385829
BITS,2000,1,28,126436,Gadus morhua,280,14.485847
BITS,2000,1,28,126436,Gadus morhua,290,14.314832
BITS,2000,1,28,126436,Gadus morhua,300,12.382915
BITS,2000,1,28,126436,Gadus morhua,310,8.46205
