Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,CPUE_number_per_hour
NS-IBTS,1979,1,6,126417,Clupea harengus,150,16.254171
NS-IBTS,1979,1,6,126417,Clupea harengus,155,16.011068
NS-IBTS,1979,1,6,126417,Clupea harengus,160,15.886689
NS-IBTS,1979,1,6,126417,Clupea harengus,165,12.275758
NS-IBTS,1979,1,6,126417,Clupea harengus,170,10.141448
NS-IBTS,1979,1,6,126417,Clupea harengus,175,8.256068
NS-IBTS,1979,1,6,126417,Clupea harengus,180,4.492068
NS-IBTS,1979,1,6,126417,Clupea harengus,185,2.801034
NS-IBTS,1979,1,6,126417,Clupea harengus,190,2.253862
NS-IBTS,1979,1,6,126417,Clupea harengus,195,0.977517
NS-IBTS,1979,1,6,126417,Clupea harengus,200,0.975447
NS-IBTS,1979,1,6,126417,Clupea harengus,205,0.755448
NS-IBTS,1979,1,6,126417,Clupea harengus,210,0.680723
NS-IBTS,1979,1,6,126417,Clupea harengus,215,0.596448
NS-IBTS,1979,1,6,126417,Clupea harengus,220,0.359275
NS-IBTS,1979,1,6,126417,Clupea harengus,225,0.359517
NS-IBTS,1979,1,6,126417,Clupea harengus,230,0.309654
NS-IBTS,1979,1,6,126417,Clupea harengus,235,0.113827
NS-IBTS,1979,1,6,126417,Clupea harengus,240,0.142517
NS-IBTS,1979,1,6,126417,Clupea harengus,245,0.200344
NS-IBTS,1979,1,6,126417,Clupea harengus,250,0.054206
NS-IBTS,1979,1,6,126417,Clupea harengus,255,0.063896
NS-IBTS,1979,1,6,126417,Clupea harengus,260,0.017241
NS-IBTS,1979,1,6,126417,Clupea harengus,265,0.028724
NS-IBTS,1979,1,6,126417,Clupea harengus,270,0.074724
NS-IBTS,1979,1,6,126417,Clupea harengus,275,0.045965
NS-IBTS,1979,1,6,126417,Clupea harengus,280,0.005758
NS-IBTS,1979,1,6,126417,Clupea harengus,285,0.034482
NS-IBTS,1979,1,6,126417,Clupea harengus,290,0.00862
NS-IBTS,1979,1,6,126417,Clupea harengus,300,0.005758
NS-IBTS,1979,1,6,126425,Sprattus sprattus,0,0
NS-IBTS,1979,1,6,126425,Sprattus sprattus,30,0.064034
NS-IBTS,1979,1,6,126425,Sprattus sprattus,35,1.488517
NS-IBTS,1979,1,6,126425,Sprattus sprattus,40,33.823344
NS-IBTS,1979,1,6,126425,Sprattus sprattus,45,65.984689
NS-IBTS,1979,1,6,126425,Sprattus sprattus,50,206.92562
NS-IBTS,1979,1,6,126425,Sprattus sprattus,55,188.576793
NS-IBTS,1979,1,6,126425,Sprattus sprattus,60,341.087551
NS-IBTS,1979,1,6,126425,Sprattus sprattus,65,222.370724
NS-IBTS,1979,1,6,126425,Sprattus sprattus,70,243.438171
NS-IBTS,1979,1,6,126425,Sprattus sprattus,75,128.23631
NS-IBTS,1979,1,6,126425,Sprattus sprattus,80,162.961551
NS-IBTS,1979,1,6,126425,Sprattus sprattus,85,129.06731
NS-IBTS,1979,1,6,126425,Sprattus sprattus,90,176.272516
NS-IBTS,1979,1,6,126425,Sprattus sprattus,95,212.845171
NS-IBTS,1979,1,6,126425,Sprattus sprattus,100,186.64362
NS-IBTS,1979,1,6,126425,Sprattus sprattus,105,154.692827
NS-IBTS,1979,1,6,126425,Sprattus sprattus,110,123.971551
NS-IBTS,1979,1,6,126425,Sprattus sprattus,115,91.883723
NS-IBTS,1979,1,6,126425,Sprattus sprattus,120,71.604241
NS-IBTS,1979,1,6,126425,Sprattus sprattus,125,45.066585
NS-IBTS,1979,1,6,126425,Sprattus sprattus,130,21.718861
NS-IBTS,1979,1,6,126425,Sprattus sprattus,135,7.259447
NS-IBTS,1979,1,6,126425,Sprattus sprattus,140,3.712482
NS-IBTS,1979,1,6,126425,Sprattus sprattus,145,9.163689
NS-IBTS,1979,1,6,126425,Sprattus sprattus,150,0.499999
NS-IBTS,1979,1,6,126425,Sprattus sprattus,155,0.080448
NS-IBTS,1979,1,6,126425,Sprattus sprattus,165,0.004931
NS-IBTS,1979,1,9,126417,Clupea harengus,125,0.571428
NS-IBTS,1979,1,9,126417,Clupea harengus,130,1.428571
NS-IBTS,1979,1,9,126417,Clupea harengus,135,2
NS-IBTS,1979,1,9,126417,Clupea harengus,140,5.285714
NS-IBTS,1979,1,9,126417,Clupea harengus,145,3.285714
NS-IBTS,1979,1,9,126417,Clupea harengus,150,3.761857
NS-IBTS,1979,1,9,126417,Clupea harengus,155,7.142857
NS-IBTS,1979,1,9,126417,Clupea harengus,160,4.285714
NS-IBTS,1979,1,9,126417,Clupea harengus,165,9.381
NS-IBTS,1979,1,9,126417,Clupea harengus,170,8.619
NS-IBTS,1979,1,9,126417,Clupea harengus,175,13.095285
NS-IBTS,1979,1,9,126417,Clupea harengus,180,29.761857
NS-IBTS,1979,1,9,126417,Clupea harengus,185,40.523857
NS-IBTS,1979,1,9,126417,Clupea harengus,190,52.666571
NS-IBTS,1979,1,9,126417,Clupea harengus,195,68
NS-IBTS,1979,1,9,126417,Clupea harengus,200,74.666571
NS-IBTS,1979,1,9,126417,Clupea harengus,205,46.618999
NS-IBTS,1979,1,9,126417,Clupea harengus,210,43.618999
NS-IBTS,1979,1,9,126417,Clupea harengus,215,28.04757
NS-IBTS,1979,1,9,126417,Clupea harengus,220,26.047571
NS-IBTS,1979,1,9,126417,Clupea harengus,225,22.095285
NS-IBTS,1979,1,9,126417,Clupea harengus,230,28.476285
NS-IBTS,1979,1,9,126417,Clupea harengus,235,23.571428
NS-IBTS,1979,1,9,126417,Clupea harengus,240,17.285713
NS-IBTS,1979,1,9,126417,Clupea harengus,245,16.999999
NS-IBTS,1979,1,9,126417,Clupea harengus,250,14.666713
NS-IBTS,1979,1,9,126417,Clupea harengus,255,10.952285
NS-IBTS,1979,1,9,126417,Clupea harengus,260,8.666571
NS-IBTS,1979,1,9,126417,Clupea harengus,265,4
NS-IBTS,1979,1,9,126417,Clupea harengus,270,6.666714
NS-IBTS,1979,1,9,126417,Clupea harengus,275,5.047571
NS-IBTS,1979,1,9,126417,Clupea harengus,280,1.047571
NS-IBTS,1979,1,9,126417,Clupea harengus,285,1.761857
NS-IBTS,1979,1,9,126417,Clupea harengus,290,0.238142
NS-IBTS,1979,1,9,126417,Clupea harengus,295,0.571428
NS-IBTS,1979,1,9,126417,Clupea harengus,300,0.095285
NS-IBTS,1979,1,9,126417,Clupea harengus,305,0.095285
NS-IBTS,1979,1,9,126425,Sprattus sprattus,0,0
NS-IBTS,1979,1,9,126425,Sprattus sprattus,60,3.571428
NS-IBTS,1979,1,9,126425,Sprattus sprattus,65,11.523857
NS-IBTS,1979,1,9,126425,Sprattus sprattus,70,14.761857
NS-IBTS,1979,1,9,126425,Sprattus sprattus,75,42.952428
NS-IBTS,1979,1,9,126425,Sprattus sprattus,80,127.571428
NS-IBTS,1979,1,9,126425,Sprattus sprattus,85,301.380999
NS-IBTS,1979,1,9,126425,Sprattus sprattus,90,386.666714
NS-IBTS,1979,1,9,126425,Sprattus sprattus,95,538.714285
NS-IBTS,1979,1,9,126425,Sprattus sprattus,100,513.619142
NS-IBTS,1979,1,9,126425,Sprattus sprattus,105,283.285714
NS-IBTS,1979,1,9,126425,Sprattus sprattus,110,85.095285
NS-IBTS,1979,1,9,126425,Sprattus sprattus,115,148.523857
NS-IBTS,1979,1,9,126425,Sprattus sprattus,120,273.190571
NS-IBTS,1979,1,9,126425,Sprattus sprattus,125,458.047571
NS-IBTS,1979,1,9,126425,Sprattus sprattus,130,640.047714
NS-IBTS,1979,1,9,126425,Sprattus sprattus,135,539.904714
NS-IBTS,1979,1,9,126425,Sprattus sprattus,140,428.809571
NS-IBTS,1979,1,9,126425,Sprattus sprattus,145,404.333285
NS-IBTS,1979,1,9,126425,Sprattus sprattus,150,68.571428
NS-IBTS,1979,1,9,126425,Sprattus sprattus,155,46.142857
NS-IBTS,1979,1,9,126425,Sprattus sprattus,160,21.095285
NS-IBTS,1979,1,9,126425,Sprattus sprattus,165,0.190428
NS-IBTS,1979,1,9,126425,Sprattus sprattus,170,0.381
NS-IBTS,1979,1,2,126417,Clupea harengus,145,2.075999
NS-IBTS,1979,1,2,126417,Clupea harengus,150,4.858039
NS-IBTS,1979,1,2,126417,Clupea harengus,155,9.662679
NS-IBTS,1979,1,2,126417,Clupea harengus,160,14.321999
NS-IBTS,1979,1,2,126417,Clupea harengus,165,19.743999
NS-IBTS,1979,1,2,126417,Clupea harengus,170,18.02864
NS-IBTS,1979,1,2,126417,Clupea harengus,175,13.80264
NS-IBTS,1979,1,2,126417,Clupea harengus,180,8.686639
NS-IBTS,1979,1,2,126417,Clupea harengus,185,3.138639
NS-IBTS,1979,1,2,126417,Clupea harengus,190,1.493319
NS-IBTS,1979,1,2,126417,Clupea harengus,195,0.51604
NS-IBTS,1979,1,2,126417,Clupea harengus,200,0.359999
NS-IBTS,1979,1,2,126417,Clupea harengus,205,0.53336
NS-IBTS,1979,1,2,126417,Clupea harengus,210,0.17336
NS-IBTS,1979,1,2,126417,Clupea harengus,215,0.313399
NS-IBTS,1979,1,2,126417,Clupea harengus,220,0.05336
NS-IBTS,1979,1,2,126417,Clupea harengus,225,0.43668
NS-IBTS,1979,1,2,126417,Clupea harengus,235,0.06
NS-IBTS,1979,1,2,126417,Clupea harengus,240,0.05336
NS-IBTS,1979,1,2,126417,Clupea harengus,250,0.02668
NS-IBTS,1979,1,2,126417,Clupea harengus,255,0.02668
NS-IBTS,1979,1,2,126417,Clupea harengus,260,0.04
NS-IBTS,1979,1,2,126425,Sprattus sprattus,0,0
NS-IBTS,1979,1,2,126425,Sprattus sprattus,35,0.08
NS-IBTS,1979,1,2,126425,Sprattus sprattus,40,1.959999
NS-IBTS,1979,1,2,126425,Sprattus sprattus,45,7.119999
NS-IBTS,1979,1,2,126425,Sprattus sprattus,50,15.75
NS-IBTS,1979,1,2,126425,Sprattus sprattus,55,18.98
NS-IBTS,1979,1,2,126425,Sprattus sprattus,60,34.11
NS-IBTS,1979,1,2,126425,Sprattus sprattus,65,33.97
NS-IBTS,1979,1,2,126425,Sprattus sprattus,70,9.849999
NS-IBTS,1979,1,2,126425,Sprattus sprattus,75,7.389999
NS-IBTS,1979,1,2,126425,Sprattus sprattus,80,9.32332
NS-IBTS,1979,1,2,126425,Sprattus sprattus,85,5.58
NS-IBTS,1979,1,2,126425,Sprattus sprattus,90,19.71668
NS-IBTS,1979,1,2,126425,Sprattus sprattus,95,49.873359
NS-IBTS,1979,1,2,126425,Sprattus sprattus,100,52.10668
NS-IBTS,1979,1,2,126425,Sprattus sprattus,105,27.736639
NS-IBTS,1979,1,2,126425,Sprattus sprattus,110,17.509999
NS-IBTS,1979,1,2,126425,Sprattus sprattus,115,12.510039
NS-IBTS,1979,1,2,126425,Sprattus sprattus,120,12.583359
NS-IBTS,1979,1,2,126425,Sprattus sprattus,125,10.913319
NS-IBTS,1979,1,2,126425,Sprattus sprattus,130,5.019999
NS-IBTS,1979,1,2,126425,Sprattus sprattus,135,4.20336
NS-IBTS,1979,1,2,126425,Sprattus sprattus,140,0.80336
NS-IBTS,1979,1,2,126425,Sprattus sprattus,145,0.823319
NS-IBTS,1979,1,2,126425,Sprattus sprattus,150,0.12332
NS-IBTS,1979,1,2,126425,Sprattus sprattus,155,0.08
NS-IBTS,1979,1,2,126425,Sprattus sprattus,165,0.02668
NS-IBTS,1979,1,1,126417,Clupea harengus,0,0
NS-IBTS,1979,1,1,126417,Clupea harengus,140,0.09756
NS-IBTS,1979,1,1,126417,Clupea harengus,145,0.113829
NS-IBTS,1979,1,1,126417,Clupea harengus,150,0.146341
NS-IBTS,1979,1,1,126417,Clupea harengus,155,0.09756
NS-IBTS,1979,1,1,126417,Clupea harengus,160,0.04878
NS-IBTS,1979,1,1,126417,Clupea harengus,165,0.060975
NS-IBTS,1979,1,1,126417,Clupea harengus,170,0.109756
NS-IBTS,1979,1,1,126417,Clupea harengus,175,0.146341
NS-IBTS,1979,1,1,126417,Clupea harengus,180,0.487804
NS-IBTS,1979,1,1,126417,Clupea harengus,185,0.321146
NS-IBTS,1979,1,1,126417,Clupea harengus,190,0.243902
NS-IBTS,1979,1,1,126417,Clupea harengus,195,0.878048
NS-IBTS,1979,1,1,126417,Clupea harengus,200,1.59756
NS-IBTS,1979,1,1,126417,Clupea harengus,205,3.243902
NS-IBTS,1979,1,1,126417,Clupea harengus,210,3.544731
NS-IBTS,1979,1,1,126417,Clupea harengus,215,4.743902
NS-IBTS,1979,1,1,126417,Clupea harengus,220,3.365853
NS-IBTS,1979,1,1,126417,Clupea harengus,225,3.975609
NS-IBTS,1979,1,1,126417,Clupea harengus,230,2.504073
NS-IBTS,1979,1,1,126417,Clupea harengus,235,3.543902
NS-IBTS,1979,1,1,126417,Clupea harengus,240,4.426024
NS-IBTS,1979,1,1,126417,Clupea harengus,245,3.778048
NS-IBTS,1979,1,1,126417,Clupea harengus,250,3.33739
NS-IBTS,1979,1,1,126417,Clupea harengus,255,2.426829
NS-IBTS,1979,1,1,126417,Clupea harengus,260,2.593512
NS-IBTS,1979,1,1,126417,Clupea harengus,265,1.898365
NS-IBTS,1979,1,1,126417,Clupea harengus,270,1.422756
NS-IBTS,1979,1,1,126417,Clupea harengus,275,1.182926
NS-IBTS,1979,1,1,126417,Clupea harengus,280,1.272365
NS-IBTS,1979,1,1,126417,Clupea harengus,285,1.974804
NS-IBTS,1979,1,1,126417,Clupea harengus,290,1.626024
NS-IBTS,1979,1,1,126417,Clupea harengus,295,1.134146
NS-IBTS,1979,1,1,126417,Clupea harengus,300,0.479682
NS-IBTS,1979,1,1,126417,Clupea harengus,305,0.439024
NS-IBTS,1979,1,1,126417,Clupea harengus,310,0.378048
NS-IBTS,1979,1,1,126417,Clupea harengus,315,0.292682
NS-IBTS,1979,1,1,126417,Clupea harengus,320,0.105682
NS-IBTS,1979,1,1,126417,Clupea harengus,325,0.065048
NS-IBTS,1979,1,1,126417,Clupea harengus,330,0.07317
NS-IBTS,1979,1,1,126417,Clupea harengus,335,0.04878
NS-IBTS,1979,1,1,126425,Sprattus sprattus,0,0
NS-IBTS,1979,1,1,126425,Sprattus sprattus,60,0.02439
NS-IBTS,1979,1,1,126425,Sprattus sprattus,65,0.09756
NS-IBTS,1979,1,1,126425,Sprattus sprattus,70,0.170731
NS-IBTS,1979,1,1,126425,Sprattus sprattus,75,0.170731
NS-IBTS,1979,1,1,126425,Sprattus sprattus,80,0.252024
NS-IBTS,1979,1,1,126425,Sprattus sprattus,85,0.341463
NS-IBTS,1979,1,1,126425,Sprattus sprattus,90,0.056902
NS-IBTS,1979,1,1,126425,Sprattus sprattus,95,0.081292
NS-IBTS,1979,1,1,126425,Sprattus sprattus,100,0.219512
NS-IBTS,1979,1,1,126425,Sprattus sprattus,105,0.487804
NS-IBTS,1979,1,1,126425,Sprattus sprattus,110,0.373975
NS-IBTS,1979,1,1,126425,Sprattus sprattus,115,0.593487
NS-IBTS,1979,1,1,126425,Sprattus sprattus,120,0.544707
NS-IBTS,1979,1,1,126425,Sprattus sprattus,125,0.487804
NS-IBTS,1979,1,1,126425,Sprattus sprattus,130,0.601609
NS-IBTS,1979,1,1,126425,Sprattus sprattus,135,0.390243
NS-IBTS,1979,1,1,126425,Sprattus sprattus,140,0.333317
NS-IBTS,1979,1,1,126425,Sprattus sprattus,145,0.195097
NS-IBTS,1979,1,1,126425,Sprattus sprattus,150,0.056902
NS-IBTS,1979,1,1,126425,Sprattus sprattus,155,0.016268
NS-IBTS,1979,1,3,126417,Clupea harengus,0,0
NS-IBTS,1979,1,3,126417,Clupea harengus,55,0.011363
NS-IBTS,1979,1,3,126417,Clupea harengus,65,0.018181
NS-IBTS,1979,1,3,126417,Clupea harengus,75,0.05909
NS-IBTS,1979,1,3,126417,Clupea harengus,80,0.077272
NS-IBTS,1979,1,3,126417,Clupea harengus,85,0.00909
NS-IBTS,1979,1,3,126417,Clupea harengus,90,0.00909
NS-IBTS,1979,1,3,126417,Clupea harengus,95,0.038636
NS-IBTS,1979,1,3,126417,Clupea harengus,100,0.15909
NS-IBTS,1979,1,3,126417,Clupea harengus,105,1.35909
NS-IBTS,1979,1,3,126417,Clupea harengus,110,1.841681
NS-IBTS,1979,1,3,126417,Clupea harengus,115,2.513636
NS-IBTS,1979,1,3,126417,Clupea harengus,120,4.793954
NS-IBTS,1979,1,3,126417,Clupea harengus,125,5.691681
NS-IBTS,1979,1,3,126417,Clupea harengus,130,6.868227
NS-IBTS,1979,1,3,126417,Clupea harengus,135,18.45609
NS-IBTS,1979,1,3,126417,Clupea harengus,140,18.490908
NS-IBTS,1979,1,3,126417,Clupea harengus,145,26.416681
NS-IBTS,1979,1,3,126417,Clupea harengus,150,35.359818
NS-IBTS,1979,1,3,126417,Clupea harengus,155,48.006817
NS-IBTS,1979,1,3,126417,Clupea harengus,160,57.239363
NS-IBTS,1979,1,3,126417,Clupea harengus,165,73.752317
NS-IBTS,1979,1,3,126417,Clupea harengus,170,87.2175
NS-IBTS,1979,1,3,126417,Clupea harengus,175,75.522772
NS-IBTS,1979,1,3,126417,Clupea harengus,180,52.690908
NS-IBTS,1979,1,3,126417,Clupea harengus,185,38.831044
NS-IBTS,1979,1,3,126417,Clupea harengus,190,18.822
NS-IBTS,1979,1,3,126417,Clupea harengus,195,12.620454
NS-IBTS,1979,1,3,126417,Clupea harengus,200,3.868954
NS-IBTS,1979,1,3,126417,Clupea harengus,205,1.330318
NS-IBTS,1979,1,3,126417,Clupea harengus,210,0.847
NS-IBTS,1979,1,3,126417,Clupea harengus,215,2.999227
NS-IBTS,1979,1,3,126417,Clupea harengus,220,3.986363
NS-IBTS,1979,1,3,126417,Clupea harengus,225,1.7515
NS-IBTS,1979,1,3,126417,Clupea harengus,230,1.796227
NS-IBTS,1979,1,3,126417,Clupea harengus,235,1.901545
NS-IBTS,1979,1,3,126417,Clupea harengus,240,0.836363
NS-IBTS,1979,1,3,126417,Clupea harengus,245,0.541681
NS-IBTS,1979,1,3,126417,Clupea harengus,250,0.45909
NS-IBTS,1979,1,3,126417,Clupea harengus,255,0.40909
NS-IBTS,1979,1,3,126417,Clupea harengus,260,0.270454
NS-IBTS,1979,1,3,126417,Clupea harengus,265,0.53409
NS-IBTS,1979,1,3,126417,Clupea harengus,270,0.068181
NS-IBTS,1979,1,3,126417,Clupea harengus,275,0.045454
NS-IBTS,1979,1,3,126417,Clupea harengus,280,0.090909
NS-IBTS,1979,1,3,126417,Clupea harengus,285,0.030318
NS-IBTS,1979,1,3,126417,Clupea harengus,290,0.031818
NS-IBTS,1979,1,3,126417,Clupea harengus,300,0.022727
NS-IBTS,1979,1,3,126417,Clupea harengus,320,0.022727
NS-IBTS,1979,1,3,126425,Sprattus sprattus,0,0
NS-IBTS,1979,1,3,126425,Sprattus sprattus,40,0.113636
NS-IBTS,1979,1,3,126425,Sprattus sprattus,45,0.375
NS-IBTS,1979,1,3,126425,Sprattus sprattus,50,1.215909
NS-IBTS,1979,1,3,126425,Sprattus sprattus,55,2.106045
NS-IBTS,1979,1,3,126425,Sprattus sprattus,60,3.295454
NS-IBTS,1979,1,3,126425,Sprattus sprattus,65,5.677999
NS-IBTS,1979,1,3,126425,Sprattus sprattus,70,10.53409
NS-IBTS,1979,1,3,126425,Sprattus sprattus,75,27.08709
NS-IBTS,1979,1,3,126425,Sprattus sprattus,80,35.587136
NS-IBTS,1979,1,3,126425,Sprattus sprattus,85,30.35609
NS-IBTS,1979,1,3,126425,Sprattus sprattus,90,11.140136
NS-IBTS,1979,1,3,126425,Sprattus sprattus,95,12.719681
NS-IBTS,1979,1,3,126425,Sprattus sprattus,100,10.382545
NS-IBTS,1979,1,3,126425,Sprattus sprattus,105,14.094727
NS-IBTS,1979,1,3,126425,Sprattus sprattus,110,9.094681
NS-IBTS,1979,1,3,126425,Sprattus sprattus,115,11.450772
NS-IBTS,1979,1,3,126425,Sprattus sprattus,120,11.348408
NS-IBTS,1979,1,3,126425,Sprattus sprattus,125,10.39009
NS-IBTS,1979,1,3,126425,Sprattus sprattus,130,8.818226
NS-IBTS,1979,1,3,126425,Sprattus sprattus,135,7.776454
NS-IBTS,1979,1,3,126425,Sprattus sprattus,140,4.723499
NS-IBTS,1979,1,3,126425,Sprattus sprattus,145,1.253818
NS-IBTS,1979,1,3,126425,Sprattus sprattus,150,0.287909
NS-IBTS,1979,1,3,126425,Sprattus sprattus,155,0.416636
NS-IBTS,1979,1,7,126417,Clupea harengus,0,0
NS-IBTS,1979,1,7,126417,Clupea harengus,105,0.02775
NS-IBTS,1979,1,7,126417,Clupea harengus,110,0.27775
NS-IBTS,1979,1,7,126417,Clupea harengus,115,0.763916
NS-IBTS,1979,1,7,126417,Clupea harengus,120,3.368
NS-IBTS,1979,1,7,126417,Clupea harengus,125,4.399333
NS-IBTS,1979,1,7,126417,Clupea harengus,130,5.833333
NS-IBTS,1979,1,7,126417,Clupea harengus,135,6.25
NS-IBTS,1979,1,7,126417,Clupea harengus,140,5.930583
NS-IBTS,1979,1,7,126417,Clupea harengus,145,2.791666
NS-IBTS,1979,1,7,126417,Clupea harengus,150,2.201333
NS-IBTS,1979,1,7,126417,Clupea harengus,155,1.180583
NS-IBTS,1979,1,7,126417,Clupea harengus,160,1.170083
NS-IBTS,1979,1,7,126417,Clupea harengus,165,0.465333
NS-IBTS,1979,1,7,126417,Clupea harengus,170,0.8195
NS-IBTS,1979,1,7,126417,Clupea harengus,175,0.576416
NS-IBTS,1979,1,7,126417,Clupea harengus,180,0.46525
NS-IBTS,1979,1,7,126417,Clupea harengus,185,0.236083
NS-IBTS,1979,1,7,126417,Clupea harengus,190,0.381916
NS-IBTS,1979,1,7,126417,Clupea harengus,195,0.083333
NS-IBTS,1979,1,7,126417,Clupea harengus,200,0.02775
NS-IBTS,1979,1,7,126417,Clupea harengus,205,0.104166
NS-IBTS,1979,1,7,126417,Clupea harengus,210,0.1945
NS-IBTS,1979,1,7,126417,Clupea harengus,215,0.02775
NS-IBTS,1979,1,7,126417,Clupea harengus,220,0.076416
NS-IBTS,1979,1,7,126417,Clupea harengus,225,0.055583
NS-IBTS,1979,1,7,126417,Clupea harengus,240,0.02775
NS-IBTS,1979,1,7,126417,Clupea harengus,250,0.114583
NS-IBTS,1979,1,7,126425,Sprattus sprattus,0,0
NS-IBTS,1979,1,7,126425,Sprattus sprattus,35,5.956333
NS-IBTS,1979,1,7,126425,Sprattus sprattus,40,47.303583
NS-IBTS,1979,1,7,126425,Sprattus sprattus,45,68.684499
NS-IBTS,1979,1,7,126425,Sprattus sprattus,50,60.011916
NS-IBTS,1979,1,7,126425,Sprattus sprattus,55,60.41675
NS-IBTS,1979,1,7,126425,Sprattus sprattus,60,7.706416
NS-IBTS,1979,1,7,126425,Sprattus sprattus,65,4.888833
NS-IBTS,1979,1,7,126425,Sprattus sprattus,70,4.702416
NS-IBTS,1979,1,7,126425,Sprattus sprattus,75,5.557499
NS-IBTS,1979,1,7,126425,Sprattus sprattus,80,6.275833
NS-IBTS,1979,1,7,126425,Sprattus sprattus,85,6.46625
NS-IBTS,1979,1,7,126425,Sprattus sprattus,90,6.6945
NS-IBTS,1979,1,7,126425,Sprattus sprattus,95,4.771916
NS-IBTS,1979,1,7,126425,Sprattus sprattus,100,2.910833
NS-IBTS,1979,1,7,126425,Sprattus sprattus,105,1.013833
NS-IBTS,1979,1,7,126425,Sprattus sprattus,110,0.65275
NS-IBTS,1979,1,7,126425,Sprattus sprattus,115,0.599166
NS-IBTS,1979,1,7,126425,Sprattus sprattus,120,2.041666
NS-IBTS,1979,1,7,126425,Sprattus sprattus,125,4.682499
NS-IBTS,1979,1,7,126425,Sprattus sprattus,130,2.077416
NS-IBTS,1979,1,7,126425,Sprattus sprattus,135,0.986083
NS-IBTS,1979,1,7,126425,Sprattus sprattus,140,0.333333
NS-IBTS,1979,1,7,126425,Sprattus sprattus,145,0.055583
NS-IBTS,1979,1,7,126425,Sprattus sprattus,155,0.02775
NS-IBTS,1979,1,5,126425,Sprattus sprattus,80,10.2
NS-IBTS,1979,1,5,126425,Sprattus sprattus,85,9
NS-IBTS,1979,1,5,126425,Sprattus sprattus,90,21.9
NS-IBTS,1979,1,5,126425,Sprattus sprattus,95,32.95
NS-IBTS,1979,1,5,126425,Sprattus sprattus,100,47
NS-IBTS,1979,1,5,126425,Sprattus sprattus,105,44.3
NS-IBTS,1979,1,5,126425,Sprattus sprattus,110,42.6
NS-IBTS,1979,1,5,126425,Sprattus sprattus,115,38.4
NS-IBTS,1979,1,5,126425,Sprattus sprattus,120,26.55
NS-IBTS,1979,1,5,126425,Sprattus sprattus,125,26.4
NS-IBTS,1979,1,5,126425,Sprattus sprattus,130,16.6
NS-IBTS,1979,1,5,126425,Sprattus sprattus,135,7
NS-IBTS,1979,1,5,126425,Sprattus sprattus,140,10.5
NS-IBTS,1979,1,5,126425,Sprattus sprattus,145,5.1
NS-IBTS,1979,1,5,126425,Sprattus sprattus,150,1.05
NS-IBTS,1979,1,4,126417,Clupea harengus,0,0
NS-IBTS,1979,1,4,126417,Clupea harengus,100,0.090909
NS-IBTS,1979,1,4,126417,Clupea harengus,110,0.60609
NS-IBTS,1979,1,4,126417,Clupea harengus,115,1.515181
NS-IBTS,1979,1,4,126417,Clupea harengus,120,3.084818
NS-IBTS,1979,1,4,126417,Clupea harengus,125,9.151454
NS-IBTS,1979,1,4,126417,Clupea harengus,130,11.266636
NS-IBTS,1979,1,4,126417,Clupea harengus,135,11.515181
NS-IBTS,1979,1,4,126417,Clupea harengus,140,13.648454
NS-IBTS,1979,1,4,126417,Clupea harengus,145,10.460636
NS-IBTS,1979,1,4,126417,Clupea harengus,150,9.851635
NS-IBTS,1979,1,4,126417,Clupea harengus,155,9.060635
NS-IBTS,1979,1,4,126417,Clupea harengus,160,12.854545
NS-IBTS,1979,1,4,126417,Clupea harengus,165,11.145454
NS-IBTS,1979,1,4,126417,Clupea harengus,170,19.263636
NS-IBTS,1979,1,4,126417,Clupea harengus,175,20.999909
NS-IBTS,1979,1,4,126417,Clupea harengus,180,16.727272
NS-IBTS,1979,1,4,126417,Clupea harengus,185,10.933272
NS-IBTS,1979,1,4,126417,Clupea harengus,190,6.057636
NS-IBTS,1979,1,4,126417,Clupea harengus,195,2.339454
NS-IBTS,1979,1,4,126417,Clupea harengus,200,1.624272
NS-IBTS,1979,1,4,126417,Clupea harengus,205,0.460636
NS-IBTS,1979,1,4,126417,Clupea harengus,210,0.30909
NS-IBTS,1979,1,4,126417,Clupea harengus,215,0.663636
NS-IBTS,1979,1,4,126417,Clupea harengus,220,1.533363
NS-IBTS,1979,1,4,126417,Clupea harengus,225,1.557636
NS-IBTS,1979,1,4,126417,Clupea harengus,230,1.8
NS-IBTS,1979,1,4,126417,Clupea harengus,235,1.163636
NS-IBTS,1979,1,4,126417,Clupea harengus,240,0.818181
NS-IBTS,1979,1,4,126417,Clupea harengus,245,1.00909
NS-IBTS,1979,1,4,126417,Clupea harengus,250,0.715181
NS-IBTS,1979,1,4,126417,Clupea harengus,255,0.515181
NS-IBTS,1979,1,4,126417,Clupea harengus,260,0.363636
NS-IBTS,1979,1,4,126417,Clupea harengus,265,0.418181
NS-IBTS,1979,1,4,126417,Clupea harengus,270,0.187909
NS-IBTS,1979,1,4,126417,Clupea harengus,275,0.036363
NS-IBTS,1979,1,4,126417,Clupea harengus,280,0.060636
NS-IBTS,1979,1,4,126417,Clupea harengus,285,0.081818
NS-IBTS,1979,1,4,126417,Clupea harengus,290,0.060636
NS-IBTS,1979,1,4,126417,Clupea harengus,295,0.166636
NS-IBTS,1979,1,4,126417,Clupea harengus,300,0.121181
NS-IBTS,1979,1,4,126417,Clupea harengus,305,0.036363
NS-IBTS,1979,1,4,126417,Clupea harengus,315,0.151545
